x*, y*, z*
3.503629, 20.000000, 1.532701
4.328247, 20.000000, 0.897095
3.363349, 20.000000, 0.416323
2.460784, 20.000000, 1.697057
2.536799, 20.000000, 2.080447
6.042832, 20.000000, 2.051565
-0.818969, 20.000000, 1.462359
3.525704, 20.000000, 0.666783
4.789423, 20.000000, 2.788623
3.103472, 20.000000, -0.740289
4.470682, 20.000000, 0.645082
0.060620, 20.000000, 3.748136
1.917501, 20.000000, 2.581777
4.323333, 20.000000, 3.260353
4.540812, 20.000000, 0.772596
4.479862, 20.000000, 0.132871
4.803259, 20.000000, 1.110441
2.150573, 20.000000, 2.351835
1.663369, 20.000000, 3.834048
6.372015, 20.000000, 0.216661
-0.514766, 20.000000, 0.445525
1.805760, 20.000000, 1.900243
3.816480, 20.000000, 2.034346
1.849917, 20.000000, 1.687117
4.995352, 20.000000, 0.989617
5.388101, 20.000000, -0.161607
4.485191, 20.000000, 1.648340
0.449593, 20.000000, 0.194528
4.528235, 20.000000, 2.819674
2.926580, 20.000000, 1.365766
0.854579, 20.000000, 2.321737
3.367711, 20.000000, 0.510406
5.069043, 20.000000, 1.053584
5.279348, 20.000000, -0.196335
3.316280, 20.000000, 0.982202
1.807491, 20.000000, 2.908179
7.728878, 20.000000, 0.283082
3.519967, 20.000000, 1.115366
0.960477, 20.000000, 1.079134
5.068163, 20.000000, 2.386682
1.764432, 20.000000, 2.058431
4.246296, 20.000000, -0.599586
3.847763, 20.000000, 1.495166
1.226123, 20.000000, 0.561745
7.185092, 20.000000, 2.439249
3.773856, 20.000000, 0.314053
2.591800, 20.000000, 0.568020
2.659556, 20.000000, 3.057650
2.410467, 20.000000, 0.907812
4.410580, 20.000000, 3.120983
6.238029, 20.000000, 0.105690
4.767917, 20.000000, 3.391850
0.601412, 20.000000, 0.128074
-0.711857, 20.000000, 1.103567
4.671272, 20.000000, 0.795437
2.337740, 20.000000, -0.645515
3.244101, 20.000000, 1.987154
5.797660, 20.000000, 0.745183
5.644081, 20.000000, 0.492753
-1.901344, 20.000000, 1.077756
1.051860, 20.000000, 2.339652
1.909044, 20.000000, 1.355352
4.051308, 20.000000, 1.666621
3.778902, 20.000000, 3.082201
5.385310, 20.000000, 1.156900
1.403002, 20.000000, 2.320798
2.500591, 20.000000, 3.062521
1.175512, 20.000000, -0.523133
4.493433, 20.000000, 1.828955
2.547426, 20.000000, 1.692935
1.357949, 20.000000, 3.305602
4.870917, 20.000000, 2.247366
3.370543, 20.000000, 1.197283
-0.141626, 20.000000, 1.525087
-1.073383, 20.000000, 1.057820
2.725407, 20.000000, -0.389901
0.416422, 20.000000, 2.567369
3.286030, 20.000000, 1.472885
4.205273, 20.000000, 1.397857
3.559807, 20.000000, 0.165146
2.791231, 20.000000, 1.786000
0.010285, 20.000000, 0.903335
5.504229, 20.000000, 1.524115
0.516626, 20.000000, 0.685073
6.424773, 20.000000, 0.064245
2.436394, 20.000000, 2.229246
1.650732, 20.000000, 0.929231
4.053840, 20.000000, 2.472223
3.383694, 20.000000, 0.259794
-1.357008, 20.000000, 1.347569
2.628302, 20.000000, 0.475328
3.882759, 20.000000, 1.582191
2.673620, 20.000000, 0.190143
5.843943, 20.000000, 0.867562
4.589090, 20.000000, 1.936099
5.058493, 20.000000, 1.689808
0.218567, 20.000000, 2.406906
2.896311, 20.000000, 1.930957
6.900572, 20.000000, 3.476190
1.929535, 20.000000, 1.213223
2.516564, 20.000000, 2.088790
3.498452, 20.000000, 1.455781
5.279900, 20.000000, -0.542173
3.203896, 20.000000, 2.742152
0.176608, 20.000000, 1.681184
5.496256, 20.000000, 1.183393
1.753806, 20.000000, 2.135365
-0.255282, 20.000000, 1.456799
1.023266, 20.000000, 1.863538
5.072363, 20.000000, 0.725983
3.045803, 20.000000, 0.970572
3.871008, 20.000000, 1.250743
2.133830, 20.000000, 1.347542
3.720766, 20.000000, 1.032517
1.833734, 20.000000, 2.279241
4.242295, 20.000000, 0.593416
5.648798, 20.000000, 2.621183
0.648745, 20.000000, 2.862369
2.805324, 20.000000, 0.790936
4.939623, 20.000000, 0.988148
3.476779, 20.000000, 1.822939
3.644021, 20.000000, 0.013950
2.834909, 20.000000, 0.860961
3.561807, 20.000000, 0.780606
4.566148, 20.000000, 0.353647
1.167722, 20.000000, -0.261429
2.334016, 20.000000, 1.644380
3.002853, 20.000000, 0.714961
4.160660, 20.000000, 0.528569
4.687737, 20.000000, 2.345138
3.119389, 20.000000, 2.712270
5.489887, 20.000000, 2.817618
2.558244, 20.000000, 1.236273
5.528079, 20.000000, 1.728363
4.012497, 20.000000, -0.251942
0.681811, 20.000000, 2.130363
3.664050, 20.000000, 1.177870
3.162430, 20.000000, 3.095383
5.654014, 20.000000, -0.483871
4.041067, 20.000000, 1.972537
0.945561, 20.000000, -0.021144
5.752876, 20.000000, 2.074873
-1.098009, 20.000000, 2.110136
5.703914, 20.000000, -0.299097
2.338180, 20.000000, 1.458270
4.836412, 20.000000, 1.686442
5.668800, 20.000000, 1.216788
1.239582, 20.000000, -0.326792
3.367399, 20.000000, 2.311794
1.430306, 20.000000, 0.537924
-0.304378, 20.000000, 0.197444
3.846086, 20.000000, 2.442787
3.942504, 20.000000, 0.926919
1.275404, 20.000000, -0.067390
1.632970, 20.000000, 1.498832
2.348805, 20.000000, 2.567811
3.301049, 20.000000, 0.432550
3.647994, 20.000000, 1.363838
5.156548, 20.000000, 0.422598
4.182846, 20.000000, 1.044106
2.180001, 20.000000, 0.710215
3.239922, 20.000000, 1.863898
3.845062, 20.000000, 0.649911
3.059405, 20.000000, 1.069569
3.861930, 20.000000, 0.684737
5.980418, 20.000000, -0.026288
4.225374, 20.000000, 0.102656
2.593020, 20.000000, -0.318459
3.688756, 20.000000, 1.811699
0.082569, 20.000000, 0.577960
1.310037, 20.000000, 1.862151
3.997097, 20.000000, 1.527160
3.440828, 20.000000, -0.112565
4.580224, 20.000000, 0.970935
2.574120, 20.000000, 1.249942
3.232101, 20.000000, 1.120837
1.501354, 20.000000, 1.248746
5.573547, 20.000000, 2.218643
5.761962, 20.000000, 0.940142
2.199264, 20.000000, 0.207240
1.835762, 20.000000, 1.124288
1.410881, 20.000000, 0.013244
2.382995, 20.000000, 1.054165
0.760939, 20.000000, 0.979813
2.614145, 20.000000, 0.894792
2.311136, 20.000000, 1.156382
6.527282, 20.000000, 0.009897
0.182052, 20.000000, 1.869585
8.793096, 20.000000, -0.978038
7.095066, 20.000000, -0.405844
1.637629, 20.000000, 4.022182
7.618377, 20.000000, 1.563453
3.081647, 20.000000, 0.966164
1.620103, 20.000000, 2.541282
6.454675, 20.000000, 1.225450
0.654682, 20.000000, 2.444363
2.675060, 20.000000, 2.468369
4.353921, 20.000000, 1.321346
1.819158, 20.000000, 0.761878
2.616514, 20.000000, 2.617775
3.528100, 20.000000, 2.754061
5.869007, 20.000000, 0.799233
6.241351, 20.000000, 0.810472
2.652859, 20.000000, 1.193211
4.925091, 20.000000, 0.946952
5.861173, 20.000000, 1.386623
2.862081, 20.000000, 1.211794
6.387873, 20.000000, 1.535415
2.784513, 20.000000, 0.849601
1.997354, 20.000000, 1.053678
3.747709, 20.000000, 3.732144
5.100205, 20.000000, 2.455641
2.797773, 20.000000, -0.341198
1.507290, 20.000000, 2.314637
-1.007905, 20.000000, 1.636119
5.987299, 20.000000, 2.676717
2.894339, 20.000000, 0.803085
2.131442, 20.000000, 1.856894
3.966341, 20.000000, 1.524565
0.285932, 20.000000, 1.199616
5.145007, 20.000000, 2.431447
-0.185983, 20.000000, 1.790886
0.136242, 20.000000, 0.622370
3.701713, 20.000000, 1.862098
2.599861, 20.000000, 1.651499
0.393446, 20.000000, 0.751705
5.955369, 20.000000, 2.567309
4.962622, 20.000000, -0.150694
4.478656, 20.000000, -0.127607
4.751177, 20.000000, 2.380072
1.015316, 20.000000, 2.758711
4.442433, 20.000000, 1.566780
-0.180236, 20.000000, 1.099506
3.181610, 20.000000, 0.315945
3.847018, 20.000000, 1.166216
1.511290, 20.000000, 1.559166
4.275022, 20.000000, 1.441169
3.646519, 20.000000, -0.081433
4.469204, 20.000000, 2.722473
1.776509, 20.000000, 2.720344
-0.240177, 20.000000, 1.261265
2.306351, 20.000000, 2.011561
5.063423, 20.000000, 1.869856
5.360322, 20.000000, 0.729059
2.326171, 20.000000, 0.164060
2.965239, 20.000000, 1.966060
4.427963, 20.000000, 0.680908
4.467594, 20.000000, 2.798372
2.626747, 20.000000, 2.501717
2.784240, 20.000000, -0.243617
-0.891048, 20.000000, -0.201836
2.172259, 20.000000, 1.932850
2.591499, 20.000000, 0.657553
-0.353678, 20.000000, 1.482690
2.274740, 20.000000, 1.450540
5.054075, 20.000000, 0.615244
4.430004, 20.000000, -0.493056
2.002044, 20.000000, 2.727315
4.503830, 20.000000, 2.346000
0.344349, 20.000000, 0.904990
2.594515, 20.000000, 1.375312
3.332149, 20.000000, 0.902332
7.213802, 20.000000, 1.444532
2.826734, 20.000000, 0.329922
4.519027, 20.000000, 2.059289
6.375578, 20.000000, 1.885490
2.542335, 20.000000, 1.363461
3.991846, 20.000000, 1.168136
3.583473, 20.000000, 1.996683
4.823435, 20.000000, 2.008372
0.173476, 20.000000, 1.985966
1.634704, 20.000000, 1.745180
3.331767, 20.000000, 0.495414
3.337581, 20.000000, 2.376814
2.299084, 20.000000, 2.887482
5.475000, 20.000000, 0.286831
4.346784, 20.000000, 1.355184
3.023337, 20.000000, 1.716583
1.709695, 20.000000, 1.771306
4.992474, 20.000000, 3.768996
5.074503, 20.000000, -0.520343
2.210635, 20.000000, 0.891685
4.513452, 20.000000, -0.255335
1.292370, 20.000000, 0.831116
7.469876, 20.000000, 1.932169
4.834080, 20.000000, 1.233492
4.479628, 20.000000, -0.145028
4.188718, 20.000000, 2.197564
3.594572, 20.000000, 0.492026
1.601534, 20.000000, 1.096308
2.252388, 20.000000, 1.537553
5.305529, 20.000000, 2.591492
3.249062, 20.000000, 0.512023
2.880260, 20.000000, 2.727646
4.846770, 20.000000, 2.012327
5.462441, 20.000000, -0.444066
2.932317, 20.000000, 2.151453
4.739623, 20.000000, 1.450088
8.607216, 20.000000, 0.698545
2.536818, 20.000000, 1.355141
1.501848, 20.000000, -1.545230
1.623131, 20.000000, 2.030084
2.156523, 20.000000, 1.065442
0.019448, 20.000000, 1.796517
4.860834, 20.000000, 3.378723
4.347837, 20.000000, -1.381207
5.444022, 20.000000, 0.758976
2.002136, 20.000000, 0.466558
-0.005024, 20.000000, 1.606524
3.681451, 20.000000, 0.610928
3.652030, 20.000000, 1.330626
0.674502, 20.000000, 2.516986
3.265046, 20.000000, 0.745308
-0.467826, 20.000000, -0.283553
0.208829, 20.000000, 1.570237
5.195474, 20.000000, 1.088501
1.352932, 20.000000, 0.868598
2.281533, 20.000000, 3.191029
1.120893, 20.000000, 1.103156
2.877066, 20.000000, 0.590580
5.551927, 20.000000, 2.084252
-0.669939, 20.000000, 0.910831
2.427117, 20.000000, 1.806836
3.389048, 20.000000, 1.939044
3.260971, 20.000000, 0.676367
4.909017, 20.000000, 2.488808
3.796839, 20.000000, 2.626900
4.038831, 20.000000, 1.148701
0.961653, 20.000000, 1.934677
4.531145, 20.000000, 2.028380
2.144337, 20.000000, 0.616176
1.650415, 20.000000, -0.192870
0.546593, 20.000000, 2.417471
4.658805, 20.000000, 1.399677
6.373430, 20.000000, 0.475107
4.138780, 20.000000, 0.172629
2.428976, 20.000000, 0.143680
1.171974, 20.000000, 1.615633
3.220659, 20.000000, 0.875286
4.999536, 20.000000, -1.316334
2.944659, 20.000000, 1.892825
6.213612, 20.000000, 0.189170
3.164412, 20.000000, 0.647130
3.838742, 20.000000, 0.811610
3.644651, 20.000000, 1.269629
4.244816, 20.000000, 1.149082
6.179656, 20.000000, 1.552939
4.287743, 20.000000, 0.618672
3.612121, 20.000000, 0.595962
4.588624, 20.000000, -0.171614
4.147581, 20.000000, 0.738275
3.402936, 20.000000, 1.125174
-0.283534, 20.000000, 1.858893
4.497420, 20.000000, 1.016678
3.485878, 20.000000, 0.952468
2.246653, 20.000000, 0.260558
4.857656, 20.000000, 1.856649
4.986103, 20.000000, 2.484853
2.984461, 20.000000, 2.082671
2.408842, 20.000000, -0.713724
1.658604, 20.000000, 0.171069
4.727218, 20.000000, 2.925636
4.457437, 20.000000, 0.025347
2.718344, 20.000000, 1.705954
2.300314, 20.000000, 1.268305
3.682282, 20.000000, 1.430506
3.171938, 20.000000, 1.303303
5.365120, 20.000000, 0.054378
0.733613, 20.000000, 2.692923
3.305002, 20.000000, 1.660170
5.548041, 20.000000, -0.995789
5.989535, 20.000000, 0.756756
1.149757, 20.000000, 2.376534
3.116725, 20.000000, 1.586792
4.083350, 20.000000, 2.297137
2.992802, 20.000000, 1.619273
2.446010, 20.000000, 0.504325
0.784264, 20.000000, 3.245151
-0.131836, 20.000000, 1.698252
2.648367, 20.000000, 1.184908
6.290380, 20.000000, 1.877979
-2.143391, 20.000000, 1.841948
1.472957, 20.000000, 0.724294
3.597590, 20.000000, 2.480443
5.415747, 20.000000, 1.934290
-1.164056, 20.000000, 1.828122
2.937232, 20.000000, -0.635828
3.674962, 20.000000, 2.089602
3.342693, 20.000000, 1.817751
3.339882, 20.000000, 1.521766
2.794037, 20.000000, 1.935927
5.430313, 20.000000, 0.542901
6.023489, 20.000000, 1.702956
2.478269, 20.000000, 1.842998
0.878501, 20.000000, 2.315549
4.826868, 20.000000, 0.533930
3.207044, 20.000000, 1.264108
2.350609, 20.000000, 0.128144
4.178593, 20.000000, 0.399926
4.230633, 20.000000, 3.476291
2.934398, 20.000000, -0.510907
2.897129, 20.000000, 0.318040
3.741692, 20.000000, 0.621504
6.776098, 20.000000, 2.046926
-0.349202, 20.000000, 1.711441
0.609707, 20.000000, 0.731570
1.558734, 20.000000, 2.021908
1.267020, 20.000000, 0.969306
4.774178, 20.000000, 0.319440
1.637952, 20.000000, 1.188642
2.353612, 20.000000, 2.543122
2.756764, 20.000000, 2.121917
2.679626, 20.000000, 0.829235
5.535490, 20.000000, 2.009936
1.961422, 20.000000, -0.291855
2.526809, 20.000000, 1.456479
0.599692, 20.000000, -0.411020
4.092028, 20.000000, 0.476314
2.820860, 20.000000, 2.434350
1.892787, 20.000000, 1.263227
4.686509, 20.000000, 1.691599
6.035866, 20.000000, 2.560060
3.430056, 20.000000, 0.461926
4.465619, 20.000000, -0.112329
3.740714, 20.000000, 0.871954
2.317342, 20.000000, 2.345202
3.362072, 20.000000, -0.829179
2.311585, 20.000000, 2.671841
5.117452, 20.000000, 0.526276
5.698136, 20.000000, 2.378686
1.258754, 20.000000, 1.572639
3.637184, 20.000000, 1.981223
3.016470, 20.000000, 0.807645
0.887979, 20.000000, 0.534536
0.573540, 20.000000, 2.268620
2.829226, 20.000000, 0.137062
1.811600, 20.000000, 0.517240
-0.413127, 20.000000, 0.907667
6.066087, 20.000000, 0.589881
5.156725, 20.000000, 2.012504
2.083248, 20.000000, -0.287302
2.475499, 20.000000, -0.164755
5.087267, 20.000000, 1.104645
3.822073, 20.000000, 0.736407
2.436930, 20.000000, 2.947311
0.807021, 20.000000, -0.418616
2.653631, 20.000000, 1.902175
2.209023, 20.000000, 0.395225
4.567213, 20.000000, -0.595050
5.227981, 20.000000, 3.431229
3.280353, 20.000000, 0.860604
6.187225, 20.000000, 3.957593
2.678427, 20.000000, 1.452671
1.539117, 20.000000, 1.766035
4.634569, 20.000000, 1.962798
4.731295, 20.000000, 1.059377
3.282533, 20.000000, 4.039473
2.561253, 20.000000, 0.571839
2.446861, 20.000000, 1.207255
6.951086, 20.000000, 1.691542
2.169749, 20.000000, 1.266312
4.075519, 20.000000, 0.758270
1.480148, 20.000000, 1.200444
3.617398, 20.000000, 1.537216
3.254389, 20.000000, 3.632933
1.968935, 20.000000, 0.719352
3.352868, 20.000000, 3.715182
5.816166, 20.000000, 1.858086
-0.111189, 20.000000, 2.096260
3.249804, 20.000000, 2.010859
6.324788, 20.000000, 1.457258
3.932504, 20.000000, 1.611186
3.677994, 20.000000, 3.835926
5.614678, 20.000000, 2.996956
4.410802, 20.000000, 1.379189
1.187758, 20.000000, 1.695945
3.566864, 20.000000, 1.209576
1.820959, 20.000000, 2.759782
3.298489, 20.000000, 0.994086
0.442016, 20.000000, 1.301709
3.861658, 20.000000, 2.457808
6.357419, 20.000000, 0.793262
-1.376747, 20.000000, 0.438012
2.812079, 20.000000, 4.210374
2.554586, 20.000000, 2.377753
1.395800, 20.000000, 1.861256
2.663236, 20.000000, -1.315650
2.454082, 20.000000, 2.048369
0.978286, 20.000000, 1.328224
4.337842, 20.000000, 0.480469
0.639172, 20.000000, 0.591093
-1.433971, 20.000000, 2.362826
2.604415, 20.000000, 3.552751
3.726799, 20.000000, 1.635959
-0.365360, 20.000000, 1.451158
3.199415, 20.000000, 0.578533
1.592127, 20.000000, -0.512314
1.686853, 20.000000, 2.276588
3.011492, 20.000000, 1.152384
5.420829, 20.000000, 1.892990
3.072554, 20.000000, 0.860899
3.698899, 20.000000, 0.209744
-0.593405, 20.000000, 1.986308
2.723828, 20.000000, -1.069141
1.574085, 20.000000, 1.775355
2.608475, 20.000000, -0.077905
6.401799, 20.000000, 0.359842
7.018531, 20.000000, 2.620176
0.583519, 20.000000, 1.705686
2.492976, 20.000000, 1.452480
5.084147, 20.000000, 1.033012
1.881793, 20.000000, 1.126744
2.948682, 20.000000, 0.903566
5.205861, 20.000000, 1.003955
3.203725, 20.000000, 1.880064
0.495361, 20.000000, 2.241148
5.576135, 20.000000, 0.830000
4.247015, 20.000000, 0.621511
2.043078, 20.000000, 0.646507
0.264375, 20.000000, 2.094067
5.059170, 20.000000, 0.117957
4.510075, 20.000000, -0.333080
2.560306, 20.000000, 1.475542
2.991072, 20.000000, 2.970639
4.460916, 20.000000, -0.012575
4.908610, 20.000000, -0.602091
4.681046, 20.000000, 0.588442
1.549875, 20.000000, 1.062367
2.638112, 20.000000, 2.001109
6.552530, 20.000000, 1.718695
1.906079, 20.000000, 1.044849
2.658830, 20.000000, 1.928595
1.675523, 20.000000, 0.807587
2.170251, 20.000000, 3.044797
2.704482, 20.000000, 1.361399
5.799057, 20.000000, 2.385770
2.235910, 20.000000, 0.559712
2.328894, 20.000000, 0.344690
2.270410, 20.000000, 1.412164
3.127282, 20.000000, 2.018808
3.527169, 20.000000, 2.236718
3.586711, 20.000000, 1.487922
7.008807, 20.000000, 2.088669
1.871890, 20.000000, -0.146346
1.003713, 20.000000, 3.339068
0.641629, 20.000000, 0.583521
2.023669, 20.000000, 2.490570
3.414401, 20.000000, 1.746394
-1.815991, 20.000000, 2.179265
1.975594, 20.000000, 0.330543
4.251398, 20.000000, -0.242532
2.173097, 20.000000, 2.198332
-0.299106, 20.000000, 1.527152
3.353290, 20.000000, 1.778980
5.031405, 20.000000, 1.481239
3.184087, 20.000000, 2.469110
3.617518, 20.000000, 1.088865
6.528880, 20.000000, 1.158305
5.233351, 20.000000, 1.641155
3.820043, 20.000000, -0.385928
0.710062, 20.000000, 3.247330
4.619258, 20.000000, 1.909672
0.393671, 20.000000, 1.657830
2.782786, 20.000000, 1.826715
3.142074, 20.000000, 2.022444
3.458722, 20.000000, 1.041930
3.548715, 20.000000, 0.903986
6.543279, 20.000000, 1.279939
0.394011, 20.000000, 0.722172
0.889236, 20.000000, 0.558815
1.228127, 20.000000, 0.343084
6.222404, 20.000000, -0.767157
1.559598, 20.000000, 1.614898
-0.661182, 20.000000, 1.124340
2.015566, 20.000000, 2.207322
3.972379, 20.000000, 1.524914
4.277840, 20.000000, 2.788380
3.713462, 20.000000, 1.662668
0.281343, 20.000000, 0.962568
4.549609, 20.000000, 2.414203
1.529794, 20.000000, 2.168601
6.127475, 20.000000, 2.648078
0.854949, 20.000000, 3.074747
6.050385, 20.000000, 1.006089
3.217078, 20.000000, -0.104495
3.093285, 20.000000, 1.225518
1.436101, 20.000000, 1.623135
-0.804696, 20.000000, 1.104247
4.673946, 20.000000, 1.244679
3.382416, 20.000000, 2.429233
1.057100, 20.000000, 1.778466
4.039027, 20.000000, 2.197051
2.452622, 20.000000, 0.467934
1.554335, 20.000000, 1.668477
3.202199, 20.000000, 0.372441
3.520892, 20.000000, 0.764950
0.506474, 20.000000, 1.291358
1.953668, 20.000000, -0.212285
2.765289, 20.000000, 0.237859
4.814835, 20.000000, 0.715471
3.749515, 20.000000, 1.324104
5.094430, 20.000000, 1.453890
5.441247, 20.000000, 1.083012
2.010225, 20.000000, 0.999436
3.117913, 20.000000, 2.231380
3.236979, 20.000000, 2.105313
5.760240, 20.000000, 1.875008
3.520745, 20.000000, 1.460942
3.038588, 20.000000, 0.547726
2.964508, 20.000000, 0.892675
4.433893, 20.000000, 2.750079
0.979948, 20.000000, 1.053839
4.026989, 20.000000, 2.824146
4.807806, 20.000000, 1.505407
1.090690, 20.000000, 2.076746
0.490336, 20.000000, 1.545757
4.376486, 20.000000, 0.313370
0.744032, 20.000000, 3.745332
2.965294, 20.000000, 1.067815
1.873405, 20.000000, 1.228012
4.028192, 20.000000, -0.249503
3.416365, 20.000000, 1.649327
4.798641, 20.000000, 2.276730
2.875197, 20.000000, 2.511024
6.649180, 20.000000, 0.351614
3.449232, 20.000000, 0.370331
0.346096, 20.000000, 1.999743
2.725780, 20.000000, 2.388262
3.401483, 20.000000, 3.265451
5.120778, 20.000000, 2.779643
5.964403, 20.000000, 1.634007
4.894689, 20.000000, -0.676254
1.676509, 20.000000, 2.574625
3.807570, 20.000000, 0.513547
6.301143, 20.000000, 1.145740
2.850836, 20.000000, 3.808295
0.795455, 20.000000, 1.669039
7.366929, 20.000000, 0.214869
3.929625, 20.000000, 1.944424
3.992331, 20.000000, 0.361850
3.427184, 20.000000, 1.535894
3.584028, 20.000000, 1.449113
-1.033153, 20.000000, 2.354159
1.869121, 20.000000, 0.039005
1.315122, 20.000000, 0.925550
3.188790, 20.000000, -0.420722
0.102686, 20.000000, 1.005441
1.052806, 20.000000, 1.690146
3.776121, 20.000000, -0.003273
-0.714820, 20.000000, 2.630596
3.754684, 20.000000, 1.145359
0.476448, 20.000000, 1.771060
5.474270, 20.000000, 1.327680
3.828373, 20.000000, 2.665069
2.568195, 20.000000, 1.570069
0.660799, 20.000000, 1.479570
5.504991, 20.000000, 1.856404
2.644939, 20.000000, 1.268205
5.072611, 20.000000, -0.442645
-1.264135, 20.000000, 1.089834
4.453311, 20.000000, 0.991545
3.181822, 20.000000, 1.853526
3.281747, 20.000000, 0.257327
3.510014, 20.000000, 0.911023
5.700968, 20.000000, -0.214788
5.742960, 20.000000, 0.569724
0.596349, 20.000000, 2.297013
-0.023158, 20.000000, 1.193601
1.686122, 20.000000, 1.157003
1.243690, 20.000000, -1.642401
4.268032, 20.000000, 2.624243
3.242653, 20.000000, 0.316525
1.130779, 20.000000, 1.407204
3.675921, 20.000000, -0.282552
4.905435, 20.000000, 1.007585
4.129473, 20.000000, 0.666670
3.099771, 20.000000, 2.678797
4.169370, 20.000000, 0.362398
3.241925, 20.000000, 1.378859
3.203939, 20.000000, 2.559084
4.231908, 20.000000, 2.094661
3.988663, 20.000000, 2.608521
3.217838, 20.000000, 0.595827
2.787304, 20.000000, 0.544619
4.695884, 20.000000, 0.713823
3.801569, 20.000000, 4.120628
4.898584, 20.000000, 1.798901
5.736547, 20.000000, 3.017719
2.946290, 20.000000, -1.141216
2.243194, 20.000000, 2.839687
5.176408, 20.000000, 0.082999
2.564792, 20.000000, 1.042306
2.794265, 20.000000, 1.536136
3.168880, 20.000000, 0.753778
0.154466, 20.000000, 1.381728
5.781470, 20.000000, 2.371472
1.696784, 20.000000, 2.645687
4.893207, 20.000000, 1.069408
2.662757, 20.000000, 0.247465
-0.152456, 20.000000, 1.886391
4.772266, 20.000000, 0.911525
3.768886, 20.000000, 1.380596
6.095792, 20.000000, 1.165886
3.236888, 20.000000, 0.074367
3.505155, 20.000000, 1.567512
6.999294, 20.000000, 2.591474
3.617322, 20.000000, 1.878290
5.926917, 20.000000, 2.915819
2.071993, 20.000000, 0.599987
3.929782, 20.000000, 0.251282
4.376701, 20.000000, 2.614534
1.789299, 20.000000, 2.381535
0.278113, 20.000000, 1.299867
0.920924, 20.000000, 3.562609
3.277194, 20.000000, -0.170571
4.913044, 20.000000, 0.928362
4.034016, 20.000000, -1.059513
4.226789, 20.000000, 0.433712
-0.925337, 20.000000, 1.830476
2.776726, 20.000000, 0.891340
2.881333, 20.000000, 2.705067
2.606410, 20.000000, 2.337052
5.223124, 20.000000, -0.252190
0.934582, 20.000000, 0.471632
2.099702, 20.000000, 1.238235
-0.132539, 20.000000, 2.668009
0.715420, 20.000000, 0.607316
4.572079, 20.000000, 0.324209
2.892288, 20.000000, 0.925450
4.223914, 20.000000, 0.785319
4.872551, 20.000000, 2.455101
2.200021, 20.000000, 1.423536
0.932631, 20.000000, 1.589193
4.729042, 20.000000, 0.964121
2.838534, 20.000000, 1.115105
2.065067, 20.000000, 1.450196
2.733040, 20.000000, 0.778519
5.206636, 20.000000, -0.383352
1.906498, 20.000000, 0.800011
3.378077, 20.000000, 0.340208
5.439407, 20.000000, 1.175020
2.178915, 20.000000, 0.956116
0.067130, 20.000000, 0.839761
1.646712, 20.000000, 1.143854
5.213697, 20.000000, 1.912450
5.244879, 20.000000, 1.261922
1.764925, 20.000000, 1.881538
1.735598, 20.000000, -0.362475
3.838125, 20.000000, 1.674248
2.499532, 20.000000, 2.104173
1.164816, 20.000000, 2.106701
-1.082567, 20.000000, -0.379413
3.840021, 20.000000, 1.412074
7.264893, 20.000000, 1.970199
2.864929, 20.000000, -0.384879
2.528567, 20.000000, 2.131226
1.470937, 20.000000, -0.578374
3.802382, 20.000000, 2.326171
1.526203, 20.000000, 2.082822
4.672036, 20.000000, 1.203193
2.669532, 20.000000, -0.172246
4.431957, 20.000000, 1.066759
2.410478, 20.000000, 2.028029
1.790217, 20.000000, 1.195579
3.163187, 20.000000, 0.637816
1.369604, 20.000000, 3.355235
2.448387, 20.000000, 3.491696
4.491886, 20.000000, -0.477504
2.929526, 20.000000, 0.492050
2.423995, 20.000000, 1.150511
2.254820, 20.000000, 2.522114
-0.890474, 20.000000, 1.078342
2.781086, 20.000000, 0.848138
5.373846, 20.000000, 0.457786
3.604022, 20.000000, 2.670382
1.283077, 20.000000, 0.935043
2.869438, 20.000000, 0.570807
4.445582, 20.000000, 0.894024
8.999515, 20.000000, 0.088440
3.483155, 20.000000, 0.292834
3.055325, 20.000000, 0.349284
2.012845, 20.000000, 1.443793
3.200883, 20.000000, 1.993879
2.060254, 20.000000, 1.696508
3.194002, 20.000000, 2.425017
3.989683, 20.000000, 1.081230
2.116238, 20.000000, 2.018879
6.560410, 20.000000, 1.753146
-0.294137, 20.000000, 1.413108
-0.344332, 20.000000, 2.718456
4.390924, 20.000000, 3.029596
3.983291, 20.000000, 1.693044
1.632045, 20.000000, 4.083240
4.795144, 20.000000, 2.518196
3.573116, 20.000000, 2.013580
2.543014, 20.000000, 1.501904
2.996228, 20.000000, 1.777503
0.626454, 20.000000, -0.177884
3.207620, 20.000000, 1.795397
1.027885, 20.000000, -2.287022
1.556476, 20.000000, 2.952000
4.328535, 20.000000, 0.009427
2.734781, 20.000000, 1.141330
5.717488, 20.000000, -0.145158
4.436548, 20.000000, 1.247940
2.261302, 20.000000, 1.129512
1.860201, 20.000000, 2.913894
1.834908, 20.000000, -1.406110
3.933112, 20.000000, 1.131408
3.874872, 20.000000, 0.591001
0.232019, 20.000000, 2.324984
0.052530, 20.000000, 0.886808
4.605894, 20.000000, 1.874134
2.846181, 20.000000, 2.495364
2.694160, 20.000000, 0.655757
5.965151, 20.000000, 0.585383
1.144272, 20.000000, 1.033244
1.142682, 20.000000, 1.113990
1.024554, 20.000000, -1.613136
6.280935, 20.000000, 1.823897
